year,doy,month,day,hour,minute,second,epoch,count,x[km],y[km],z[km],bx[nT],by[nT],bz[nT],sdbx[nT],sdby[nT],sdbz[nT],imfbx[nT],imfby[nT],imfbz[nT],nsw[1/cm^3],vsw[km/s],ae[nT],al[nT],au[nT],symh[nT],symh*[nT],ey[mV/m],<symh*>[nT],<dsymh*_dt>[nT/h],<ey>[mV/m]
2001 001 01 01 21 45 03  63145604703000.0      1      63393.441      16628.832      10448.769     -5.200      4.000     32.000      0.000      0.000      0.000       -2.81       4.81      -0.92      11.45     294.66      12.06      -6.01       6.04      -1.00     -19.14      -0.27     -20.98      -2.44       0.03
2001 001 01 01 22 00 03  63145605603000.0      1      61928.066      18858.752      10576.192     -4.400      3.000     31.500      0.000      0.000      0.000       -2.38       3.95      -1.16      12.24     296.17      18.93      -9.96       8.97      -1.00     -19.85      -0.34     -21.15      -2.48       0.02
2001 001 01 01 22 15 03  63145606503000.0      1      60398.977      21024.961      10767.329     -6.300      4.100     31.100      0.000      0.000      0.000       -2.02       2.28      -0.23      11.27     291.62      11.97      -7.97       4.01      -1.00     -18.82      -0.07     -21.32      -2.49       0.01
2001 001 01 01 22 30 03  63145607403000.0      1      58806.176      23191.170      10958.465     -6.700      2.100     31.600      0.000      0.000      0.000       -2.56       3.85      -0.49      11.86     289.59      11.01      -4.00       6.02      -2.00     -19.94      -0.14     -21.47      -2.48       0.00
2001 001 01 01 22 45 03  63145608303000.0      1      57085.953      25293.664      11085.889     -6.300      4.200     30.000      0.000      0.000      0.000       -3.06       4.02      -0.33      11.53     286.35      10.06      -6.06       4.99      -2.00     -19.48      -0.09     -21.63      -2.46      -0.00
2001 001 01 01 23 00 03  63145609203000.0      1      55365.727      27459.873      11149.601     -5.300      3.700     29.700      0.000      0.000      0.000       -3.06       5.52      -0.69      11.70     292.10      16.03     -11.02       5.01      -3.00     -20.75      -0.20     -21.77      -2.40      -0.01
2001 001 01 01 23 15 03  63145610103000.0      1      53581.793      29562.367      11213.313     -6.100      6.200     28.300      0.000      0.000      0.000       -3.46       5.76       0.44      12.10     291.69      25.06     -18.06       6.99      -4.00     -21.86       0.13     -21.91      -2.30      -0.02
2001 001 01 01 23 30 03  63145611003000.0      1      51670.430      31601.152      11277.024     -7.400      7.400     27.400      0.000      0.000      0.000       -2.91       5.85       0.34      12.58     290.50      48.02     -39.99       9.02      -4.01     -22.14       0.10     -22.04      -2.16      -0.03
2001 001 01 01 23 45 03  63145611903000.0      1      49695.363      33703.648      11277.024     -6.900      7.800     26.900      0.000      0.000      0.000       -2.51       6.11       1.18      12.54     289.80      35.03     -25.06       8.99      -5.00     -22.88       0.34     -22.16      -1.99      -0.04
2001 002 01 02 00 00 03  63145612803000.0      1      47720.289      35678.719      11213.313     -7.200      8.800     25.000      0.000      0.000      0.000       -2.76       5.61       1.33      13.00     288.19      34.97     -29.98       3.99      -6.00     -23.90       0.38     -22.26      -1.77      -0.06
2001 002 01 02 00 15 03  63145613703000.0      1      45617.793      37590.082      11085.889     -7.500      9.400     23.800      0.000      0.000      0.000       -3.31       5.46       0.46      12.15     291.19      18.93     -16.93       2.00      -7.00     -24.26       0.13     -22.34      -1.53      -0.07
2001 002 01 02 00 30 03  63145614603000.0      1      43451.586      39501.441      10894.753     -7.200      9.600     22.400      0.000      0.000      0.000       -3.61       4.22      -2.73      13.33     284.09      15.07      -7.01       7.07      -7.00     -24.67      -0.77     -22.39      -1.26      -0.09
2001 002 01 02 00 45 03  63145615503000.0      1      41221.664      41349.086      10639.904     -7.900     11.200     22.800      0.000      0.000      0.000       -4.24       4.28      -1.93      13.43     286.66      33.11     -10.01      23.10      -5.99     -24.08      -0.55     -22.42      -0.96      -0.11
2001 002 01 02 01 00 03  63145616403000.0      1      38928.035      43133.023      10321.345     -8.500     11.500     20.200      0.000      0.000      0.000       -3.66       4.91      -0.11      14.13     286.55      51.87     -16.96      33.92      -6.01     -24.61      -0.06     -22.43      -0.64      -0.12
2001 002 01 02 01 15 03  63145617303000.0      1      36570.688      44916.961       9875.360     -7.700     11.400     16.500      0.000      0.000      0.000       -3.54       4.89      -0.81      14.84     286.85      27.02     -16.00      11.02      -7.00     -25.93      -0.17     -22.41      -0.31      -0.13
2001 002 01 02 01 30 03  63145618203000.0      1      34149.633      46573.473       9429.376     -8.100     12.600     17.200      0.000      0.000      0.000       -4.07       4.58      -0.22      14.54     284.22      48.10     -31.06      17.04      -7.00     -25.54      -0.24     -22.37       0.06      -0.14
2001 002 01 02 01 45 03  63145619103000.0      1      31728.576      48229.988       8855.968     -7.400     13.100     15.900      0.000      0.000      0.000       -4.12       4.45      -1.47      14.39     286.70      51.94     -36.93      15.00      -7.00     -25.61      -0.42     -22.32       0.44      -0.16
2001 002 01 02 02 00 03  63145620003000.0      1      29180.096      49695.363       8218.848     -5.700     13.300     14.600      0.000      0.000      0.000       -3.94       4.96       1.13      14.29     282.51      43.93     -25.95      17.98      -7.99     -26.03       0.32     -22.24       0.84      -0.17
2001 002 01 02 02 15 03  63145620903000.0      1      26631.615      51160.734       7581.729     -5.800     14.500     13.500      0.000      0.000      0.000       -3.06       4.33       1.65      15.07     285.13      59.02     -41.95      17.07      -7.00     -25.95       0.47     -22.15       1.26      -0.18
