year,doy,month,day,hour,minute,second,epoch,count,x[km],y[km],z[km],bx[nT],by[nT],bz[nT],sdbx[nT],sdby[nT],sdbz[nT],imfbx[nT],imfby[nT],imfbz[nT],nsw[1/cm^3],vsw[km/s],ae[nT],al[nT],au[nT],symh[nT],symh*[nT],ey[mV/m],<symh*>[nT],<dsymh*_dt>[nT/h],<ey>[mV/m]
1997 012 01 12 19 00 42  63020314842000.0      1    -183235.719     136407.391      87476.578     13.600     -3.400     -1.100      0.000      0.000      0.000       -3.94       1.17      -0.03       4.05     568.96     276.16    -185.68      90.48     -17.00     -34.65      -0.02     -32.48      -2.50       0.39
1997 012 01 12 19 15 45  63020315745000.0      1    -183745.422     135133.156      88177.414     13.800     -2.800     -2.600      0.000      0.000      0.000       -2.85       0.93       1.26       3.75     567.63     298.90    -243.25      55.65     -18.30     -34.84       0.72     -32.60      -2.31       0.39
1997 012 01 12 19 30 59  63020316659000.0      1    -184255.109     133986.344      88687.109     14.500     -3.900     -2.500      0.000      0.000      0.000       -2.78      -1.49       1.18       3.82     571.79     169.54    -102.21      67.33     -20.80     -37.21       0.67     -32.71      -2.08       0.39
1997 012 01 12 19 45 59  63020317559000.0      1    -184955.953     132712.094      89196.805     14.800     -3.800     -2.100      0.000      0.000      0.000       -2.08       1.68       2.45       3.76     575.06     196.08    -117.64      78.44     -21.39     -37.60       1.41     -32.81      -1.83       0.40
1997 012 01 12 20 00 38  63020318438000.0      1    -185529.359     131565.281      89642.781     14.500     -3.600     -2.600      0.000      0.000      0.000        0.19       3.37       1.86       3.54     584.10     129.55     -93.97      35.70     -21.00     -37.00       1.09     -32.89      -1.55       0.41
1997 012 01 12 20 15 17  63020319317000.0      1    -186357.609     130291.047      90025.063     13.800     -3.200     -1.500      0.000      0.000      0.000       -1.50       2.24       2.11       3.55     572.39     134.34     -61.30      73.09     -22.00     -37.41       1.21     -32.97      -1.24       0.42
1997 012 01 12 20 30 48  63020320248000.0      1    -186676.156     129207.945      90343.617     14.400     -3.700     -1.600      0.000      0.000      0.000       -4.65       1.39       0.85       3.52     546.98     200.48    -142.68      57.80     -21.84     -36.33       0.46     -33.04      -0.90       0.43
1997 012 01 12 20 45 59  63020321159000.0      1    -187249.563     128252.258      90534.758     14.300     -3.400     -2.000      0.000      0.000      0.000       -3.91       1.96       1.47       3.35     548.50      58.82     -30.25      28.57     -21.20     -35.41       0.52     -33.11      -0.55       0.44
1997 012 01 12 21 00 58  63020322058000.0      1    -187886.688     127296.578      90534.758     14.400     -3.100     -1.700      0.000      0.000      0.000       -3.57       1.60      -1.98       3.34     554.20     166.41    -119.58      46.64     -23.00     -37.01      -1.10     -33.16      -0.20       0.44
1997 012 01 12 21 15 59  63020322959000.0      1    -188460.094     126340.898      90534.758     13.400     -2.300     -2.600      0.000      0.000      0.000       -3.43       1.69       0.85       3.28     551.89     180.76    -100.05      80.71     -23.00     -36.76       0.47     -33.21       0.14       0.45
1997 012 01 12 21 30 57  63020323857000.0      1    -189033.516     125576.352      90471.039     13.700     -2.500     -3.500      0.000      0.000      0.000       -3.02       0.97       1.40       3.21     553.08     102.33     -42.81      59.52     -20.81     -34.85       0.78     -33.26       0.43       0.45
