year,doy,month,day,hour,minute,second,epoch,count,x[km],y[km],z[km],bx[nT],by[nT],bz[nT],sdbx[nT],sdby[nT],sdbz[nT],imfbx[nT],imfby[nT],imfbz[nT],nsw[1/cm^3],vsw[km/s],ae[nT],al[nT],au[nT],symh[nT],symh*[nT],ey[mV/m],<symh*>[nT],<dsymh*_dt>[nT/h],<ey>[mV/m]
2015 001 01 01 00 00 00  63587289600000.0     70      -1906.169      71278.992     -57258.539    -26.065     13.333     -3.332      0.298      0.252      0.273        5.03      -2.72       1.04       3.18     531.40      36.00      -6.00      30.00     -20.00     -33.39       0.55     -42.71      12.33      -7.25
2015 001 01 01 00 05 00  63587289900000.0     70      -1596.312      71668.875     -57290.969    -26.162     12.356     -3.821      0.495      0.647      0.966        6.14      -2.21       2.01       2.59     564.30      45.00      -8.00      37.00     -20.00     -32.70       1.13     -42.37      11.98      -6.97
2015 001 01 01 00 10 00  63587290200000.0     71      -1286.258      72050.508     -57327.734    -24.291     11.690     -6.178      0.849      0.661      0.718        6.24      -2.40       1.84       2.01     563.80      47.00     -10.00      37.00     -20.00     -30.71       1.04     -42.04      11.64      -6.70
2015 001 01 01 00 15 00  63587290500000.0     70       -976.100      72423.773     -57369.023    -23.835     11.974     -4.398      0.496      0.558      0.584        6.03      -2.34       1.38       2.79     565.70      47.00      -9.00      38.00     -20.00     -33.34       0.78     -41.72      11.29      -6.43
2015 001 01 01 00 20 00  63587290800000.0     71       -665.818      72788.672     -57415.016    -23.544     12.599     -4.361      0.821      0.800      0.976        5.39      -2.55       0.92       2.67     562.50      33.00      -9.00      24.00     -20.00     -32.90       0.52     -41.41      10.94      -6.17
2015 001 01 01 00 25 00  63587291100000.0     71       -353.263      73147.711     -57466.125    -23.260     12.809     -4.394      0.604      0.957      1.026        4.44      -3.32       0.99       2.77     556.60      34.00     -10.00      24.00     -21.00     -33.85       0.55     -41.10      10.60      -5.92
2015 001 01 01 00 30 00  63587291400000.0     70        -42.851      73495.859     -57521.773    -23.050     12.854     -4.212      0.858      0.661      0.926        4.66      -3.01       1.04       3.18     550.50      37.00     -10.00      27.00     -21.00     -34.86       0.57     -40.80      10.26      -5.67
2015 001 01 01 00 35 00  63587291700000.0     71        267.614      73835.648     -57582.375    -24.484     13.656     -2.831      1.108      1.176      0.958        4.61      -3.40       0.84       3.71     559.00      41.00     -10.00      31.00     -20.00     -35.80       0.47     -40.51       9.91      -5.42
2015 001 01 01 00 40 00  63587292000000.0     71        580.327      74169.477     -57648.527    -25.118     13.935     -3.081      0.868      0.942      1.161        4.94      -3.24       1.04       3.70     566.40      40.00      -8.00      32.00     -19.00     -35.21       0.59     -40.23       9.57      -5.19
2015 001 01 01 00 45 00  63587292300000.0     70        890.857      74492.648     -57719.332    -24.601     15.416     -2.107      1.006      0.997      1.152        5.26      -3.09       1.24       3.68     573.80      48.00      -9.00      39.00     -18.00     -34.62       0.71     -39.95       9.24      -4.96
