year,doy,month,day,hour,minute,second,epoch,count,x[km],y[km],z[km],bx[nT],by[nT],bz[nT],sdbx[nT],sdby[nT],sdbz[nT],imfbx[nT],imfby[nT],imfbz[nT],nsw[1/cm^3],vsw[km/s],ae[nT],al[nT],au[nT],symh[nT],symh*[nT],ey[mV/m],<symh*>[nT],<dsymh*_dt>[nT/h],<ey>[mV/m]
1996 001 01 01 19 00 27  62987742027000.0      1    -192856.234      92573.539     128252.258     13.400     -3.000     -3.300      0.000      0.000      0.000       -4.97      -0.74      -2.01       7.55     415.00      91.94     -84.49       7.36      -4.00     -24.18      -0.83     -23.97       0.62       0.05
1996 001 01 01 19 15 37  62987742937000.0      1    -193047.359      91299.297     128124.836     14.400     -3.400     -2.900      0.000      0.000      0.000       -4.32      -1.19      -3.50       6.08     412.84     125.07    -115.45       9.62      -4.12     -21.99      -1.44     -23.91       0.49       0.02
1996 001 01 01 19 30 28  62987743828000.0      1    -194003.047      88623.391     128634.539     13.300     -2.500     -2.800      0.000      0.000      0.000       -4.39      -1.15      -3.23       5.89     415.92      76.09     -56.19      19.91      -4.09     -21.85      -1.34     -23.85       0.37      -0.01
1996 001 01 01 19 45 48  62987744748000.0      1    -194321.609      87349.156     129016.805     15.200     -3.500     -3.300      0.000      0.000      0.000       -3.15      -0.49      -4.34       6.71     410.86     148.44    -128.96      19.32      -3.32     -22.23      -1.78     -23.81       0.26      -0.04
1996 001 01 01 20 00 56  62987745656000.0      1    -195022.438      85437.797     129080.516     15.700     -3.100     -4.400      0.000      0.000      0.000       -1.66      -3.73      -0.35       7.19     410.65     150.53    -104.16      46.56      -5.00     -24.24      -0.15     -23.77       0.16      -0.07
1996 001 01 01 20 15 59  62987746559000.0      1    -195595.844      83717.570     129335.359     15.300     -2.800     -4.400      0.000      0.000      0.000        0.02      -1.60      -0.07       5.81     411.59     290.06    -136.56     153.70      -8.59     -25.10      -0.03     -23.74       0.08      -0.10
1996 001 01 01 20 30 50  62987747450000.0      1    -196169.266      82061.063     129526.500     13.700     -2.100     -1.900      0.000      0.000      0.000        3.68      -1.41       2.25       5.78     393.98     199.33    -115.50      83.00     -10.83     -26.09       0.88     -23.72      -0.01      -0.12
1996 001 01 01 20 45 56  62987748356000.0      1    -196806.375      80404.547     129399.070     13.800     -2.100     -2.000      0.000      0.000      0.000        2.51      -2.29       3.08       5.92     397.48     136.15     -96.76      39.39      -7.81     -24.02       1.22     -23.72      -0.08      -0.15
1996 001 01 01 21 00 58  62987749258000.0      1    -197443.500      78875.461     129271.656     13.400     -1.500     -2.100      0.000      0.000      0.000        2.12      -2.67       1.63       6.35     400.53     114.39     -94.00      20.19      -5.81     -23.18       0.65     -23.73      -0.16      -0.18
1996 001 01 01 21 45 27  62987751927000.0      1    -199418.563      74606.758     128634.539     12.100     -2.100     -1.800      0.000      0.000      0.000        3.12      -2.14      -0.53       6.28     393.49      21.82      -6.55      15.27      -5.00     -22.13      -0.21     -23.82      -0.37      -0.24
1996 001 01 01 22 00 59  62987752859000.0      1    -199609.703      73905.922     128379.680     12.000     -1.700     -1.800      0.000      0.000      0.000       -3.31       0.48      -2.77       5.66     426.98      27.41      -3.98      23.43      -4.00     -21.90      -1.18     -23.87      -0.44      -0.25
1996 001 01 01 22 15 58  62987753758000.0      1    -200183.109      72886.531     128124.836     12.100     -2.200     -1.600      0.000      0.000      0.000       -1.90      -1.43      -3.62       6.05     412.40      41.19     -11.55      29.64      -4.19     -22.00      -1.49     -23.93      -0.51      -0.26
1996 001 01 01 22 30 59  62987754659000.0      1    -200756.516      71994.563     127487.719     12.500     -1.900     -2.900      0.000      0.000      0.000        2.86      -0.83       0.05       6.59     386.63      86.87     -45.43      41.44      -6.20     -23.19       0.02     -23.99      -0.57      -0.27
1996 001 01 01 22 45 59  62987755559000.0      1    -201329.922      71102.594     126978.023     13.400     -2.000     -2.900      0.000      0.000      0.000        3.92      -1.68      -0.23       6.76     381.00      43.82     -21.21      22.61      -8.20     -24.78      -0.09     -24.05      -0.63      -0.27
1996 001 01 01 23 00 45  62987756445000.0      1    -201967.047      70338.047     126340.898     14.000     -2.500     -2.600      0.000      0.000      0.000        2.55      -2.74      -2.19       6.12     385.93      34.85     -16.00      18.00      -9.00     -24.74      -0.84     -24.11      -0.69      -0.28
1996 001 01 01 23 15 55  62987757355000.0      1    -202476.750      69828.352     125831.203     13.900     -2.300     -3.200      0.000      0.000      0.000        2.97      -3.04      -1.36       6.58     386.73      48.27     -21.08      27.18      -8.00     -24.62      -0.52     -24.16      -0.76      -0.27
1996 001 01 01 23 30 59  62987758259000.0      1    -202922.734      69382.375     124939.242     14.600     -2.200     -3.200      0.000      0.000      0.000        2.56      -3.45      -0.57       6.17     391.21      58.95     -21.56      37.39      -8.00     -24.25      -0.22     -24.21      -0.83      -0.26
