year,doy,month,day,hour,minute,second,epoch,count,x[km],y[km],z[km],bx[nT],by[nT],bz[nT],sdbx[nT],sdby[nT],sdbz[nT],imfbx[nT],imfby[nT],imfbz[nT],nsw[1/cm^3],vsw[km/s],ae[nT],al[nT],au[nT],symh[nT],symh*[nT],ey[mV/m],<symh*>[nT],<dsymh*_dt>[nT/h],<ey>[mV/m]
1999 060 03 01 21 00 59  63087541259000.0      1    -210249.609      77218.945    -119141.445    -25.500      5.400      0.500      0.000      0.000      0.000        9.45      -6.97       1.49       6.29     520.17     490.49    -314.67     175.82     -74.00     -83.19       0.77     -80.86       5.14      -1.54
1999 060 03 01 21 15 58  63087542158000.0      1    -210249.609      76836.680    -118822.883    -24.700      5.500      0.800      0.000      0.000      0.000        9.92      -7.01       0.80       5.96     517.90     321.08    -179.75     141.33     -72.42     -81.17       0.41     -80.75       5.34      -1.46
1999 060 03 01 21 30 59  63087543059000.0      1    -210695.594      76390.688    -118631.750    -25.200      6.100      0.100      0.000      0.000      0.000        9.85      -5.43       2.02       6.59     530.87     254.36    -139.75     114.61     -68.61     -79.92       1.06     -80.59       5.40      -1.38
1999 060 03 01 21 45 59  63087543959000.0      1    -210886.719      75944.703    -118568.039    -24.500      6.900      0.100      0.000      0.000      0.000        9.95      -5.69      -0.52       6.72     524.45     231.12    -139.53      91.59     -64.00     -76.19      -0.27     -80.39       5.35      -1.31
1999 060 03 01 22 00 58  63087544858000.0      1    -210886.719      75371.297    -118313.188    -24.700      6.500     -0.400      0.000      0.000      0.000        8.11      -7.53      -1.03       7.34     526.66     303.81    -211.93      91.87     -62.81     -76.47      -0.54     -80.15       5.21      -1.25
1999 060 03 01 22 15 59  63087545759000.0      1    -210886.719      74797.891    -118440.609    -25.600      6.300     -1.400      0.000      0.000      0.000        4.64      -6.33      -1.87       9.49     556.02     367.76    -250.39     117.37     -52.61     -73.57      -1.03     -79.88       5.00      -1.20
1999 060 03 01 22 30 59  63087546659000.0      1    -210886.719      73905.922    -118376.898    -27.800      5.700     -2.200      0.000      0.000      0.000        8.12      -6.13      -1.01       8.23     533.26     438.39    -245.21     193.18     -57.00     -73.74      -0.53     -79.60       4.74      -1.15
1999 060 03 01 22 45 57  63087547557000.0      1    -210886.719      73077.664    -118440.609    -29.500      6.500     -2.000      0.000      0.000      0.000        8.92      -5.43       0.30       7.45     524.98     487.45    -312.87     174.39     -61.19     -75.28       0.16     -79.30       4.45      -1.12
1999 060 03 01 23 00 59  63087548459000.0      1    -211396.422      72313.125    -118631.750    -28.200      6.200     -2.600      0.000      0.000      0.000        9.10      -3.63       1.65       7.04     531.47     342.82    -195.90     146.92     -57.00     -71.53       0.87     -78.99       4.13      -1.09
1999 060 03 01 23 15 59  63087549359000.0      1    -211523.844      71102.594    -118759.164    -27.200      5.800     -0.600      0.000      0.000      0.000        8.78      -5.12       1.59       7.05     527.79     289.26    -139.64     148.82     -60.80     -74.40       0.83     -78.66       3.80      -1.06
