year,doy,month,day,hour,minute,second,epoch,count,x[km],y[km],z[km],bx[nT],by[nT],bz[nT],sdbx[nT],sdby[nT],sdbz[nT],imfbx[nT],imfby[nT],imfbz[nT],nsw[1/cm^3],vsw[km/s],ae[nT],al[nT],au[nT],symh[nT],symh*[nT],ey[mV/m],<symh*>[nT],<dsymh*_dt>[nT/h],<ey>[mV/m]
2012 002 01 02 06 45 00  63492705900000.0     34      -2188.780      59629.566     -61166.336    -24.123     10.286     -6.534      0.103      0.088      0.101       -1.96       4.01       0.93       6.37     349.40      10.00      -4.00       6.00       2.00     -14.58       0.32     -15.44       3.23       0.53
2012 002 01 02 06 50 00  63492706200000.0     40      -2044.105      59719.125     -61442.063    -24.309     10.331     -6.557      0.084      0.058      0.059       -1.77       3.98       1.22       6.36     350.40      14.00      -2.00      12.00       3.00     -13.84       0.43     -15.38       3.17       0.53
2012 004 01 04 01 00 00  63492858000000.0     22      49133.766      26251.545      -3569.940      2.482      8.437      8.053      0.115      0.232      0.130       -1.57       3.87       1.19       2.86     362.50      53.00     -49.00       4.00     -17.00     -24.86       0.43     -25.51       1.19       0.10
2012 006 01 06 06 15 00  63493049700000.0     11      55327.609      29762.262     -14295.848    -26.175      0.725     38.809      1.246      1.161      0.874        6.25      -2.07       3.81       7.79     410.80      13.00      -3.00      10.00       1.00     -20.28       1.54     -19.69      -0.62       1.27
2012 006 01 06 06 20 00  63493050000000.0     19      54749.906      28868.510     -13859.189    -25.899      5.888     32.099      6.139      8.642      7.982        5.74      -3.02       3.26       8.37     409.40      13.00      -1.00      12.00       2.00     -20.19       1.32     -19.72      -0.48       1.26
2012 006 01 06 06 25 00  63493050300000.0     73      54496.125      28483.930     -13665.939    -30.872      8.996     11.638      2.350     12.678      8.811        5.99      -2.82       2.74       7.50     415.90      12.00      -1.00      12.00       2.00     -19.32       1.13     -19.75      -0.34       1.26
2012 006 01 06 06 30 00  63493050600000.0     73      54087.395      27873.248     -13353.250    -35.718     14.871     13.375      2.366      4.707      6.266        5.96      -2.67       3.27       7.50     412.40      17.00      -3.00      14.00       1.00     -19.96       1.33     -19.78      -0.21       1.26
2012 006 01 06 06 35 00  63493050900000.0     73      53670.547      27262.027     -13032.607    -34.951     -3.840      2.480      2.610     12.530      9.911        6.05      -1.98       3.83       7.68     413.10      23.00      -4.00      19.00       2.00     -19.44       1.57     -19.80      -0.08       1.26
2012 006 01 06 06 40 00  63493051200000.0     72      53248.297      26654.459     -12706.299    -34.497      6.872     11.126      2.935     11.302      9.670        6.14      -2.14       3.41       7.04     411.00      21.00      -9.00      12.00       2.00     -18.46       1.39     -19.82       0.05       1.26
2012 006 01 06 06 45 00  63493051500000.0     37      52925.586      26197.369     -12456.078    -32.700     20.401     21.216      1.932      4.252      3.347        6.27      -2.57       2.66       7.28     410.60      23.00     -12.00      12.00       1.00     -19.55       1.08     -19.84       0.17       1.25
2012 008 01 08 12 55 00  63493246500000.0     36      54226.836      23685.262     -13838.624     -7.524      7.866     24.624      0.434      0.191      0.581        2.60      -0.72       0.45       4.50     418.10      60.00     -31.00      29.00      -3.00     -18.69       0.19     -19.56       1.13       0.52
2012 008 01 08 13 00 00  63493246800000.0     35      54005.648      23444.510     -13588.781     -7.899      7.382     25.335      0.271      0.180      0.422        1.76      -2.65       2.06       4.92     418.20      56.00     -28.00      27.00      -3.00     -19.45       0.86     -19.54       1.14       0.52
2012 013 01 13 02 25 00  63493640700000.0      4      49642.852      15035.981      -3546.780    -21.272      6.772     30.532      1.190      1.051      0.668       -3.21       2.95       6.50       5.56     499.30     136.00     -59.00      77.00       9.00     -14.44       3.23     -16.49      -3.19       0.54
2012 013 01 13 02 30 00  63493641000000.0     35      49476.574      14860.574      -3478.394    -23.054      5.110     30.469      0.690      1.024      0.695       -3.91       4.48       2.54       5.34     518.60     164.00     -98.00      66.00       7.00     -16.46       1.31     -16.55      -3.20       0.53
2012 015 01 15 08 55 00  63493836900000.0     24      48545.379      10254.759      -6151.142     -9.125      1.137     12.862      0.060      0.082      0.073        2.65      -2.45       0.63       4.45     344.25      21.00      -5.00      16.00      -1.00     -14.18       0.29     -13.36       0.44       0.13
2012 015 01 15 09 00 00  63493837200000.0     34      48275.875      10042.740      -5972.203     -9.046      1.488     12.771      0.048      0.128      0.065        3.06      -1.72       0.85       4.70     346.00      18.00      -5.00      14.00      -1.00     -14.62       0.29     -13.33       0.41       0.13
2012 017 01 17 14 00 00  63494028000000.0      5      57798.758      15996.053     -11862.728     -3.777      2.097     19.860      0.590      0.200      0.248       -0.09      -3.61      -0.25       3.75     439.80     125.00    -119.00       6.00      -7.00     -21.25      -0.11     -23.49       2.73       0.03
2012 022 01 22 03 30 00  63494422200000.0     10      51500.348       7490.384      -5478.118    -16.895      6.489     35.946      0.019      0.016      0.063        0.14      -6.63       9.87      12.23     321.40      14.00       1.00      14.00       9.00     -13.44       3.17     -10.29       0.05       3.62
2012 024 01 24 09 55 00  63494618100000.0     18      50065.059       2829.345      -6056.809      4.414     -1.995     12.416      0.108      0.106      0.131       -2.60      -7.88       4.26       4.02     385.50     195.00     -68.00     126.00     -31.00     -38.98       1.64     -40.61       6.25       0.85
2012 024 01 24 10 00 00  63494618400000.0     36      49789.703       2669.242      -5891.755      5.157     -2.238     11.620      0.256      0.213      0.159       -2.44      -7.68       4.71       3.68     384.60     268.00     -75.00     193.00     -32.00     -39.17       1.81     -40.44       6.19       0.88
2012 026 01 26 14 00 00  63494805600000.0      4      66441.750      12219.404     -16501.646     -0.365      2.167     26.106      0.311      0.096      0.107       -0.12      -0.68       1.22       2.58     486.70      68.00     -44.00      24.00     -34.00     -41.56       0.59     -38.92       3.58       0.08
2012 028 01 28 21 55 00  63495006900000.0     12      54940.551       4309.111      -7766.482     -8.199      0.139     18.056      0.848      0.202      1.090       -1.88      -2.48      -4.42       3.65     457.40     270.00    -193.00      77.00     -21.00     -32.88      -2.02     -29.53      -4.17      -0.97
2012 028 01 28 22 00 00  63495007200000.0     35      54717.855       4150.617      -7676.888     -7.739      0.229     19.281      1.228      0.957      1.288       -1.50      -1.63      -5.01       3.52     455.00     243.00    -171.00      72.00     -21.00     -32.51      -2.28     -29.62      -4.11      -0.98
2012 031 01 31 04 55 00  63495204900000.0     31      48380.680      -2727.149      -5698.108    -20.509      0.917     47.552      0.483      1.286      0.363        1.82       3.86       3.03      15.68     397.60      28.00     -10.00      18.00     -12.00     -38.55       1.20     -37.04       3.95       1.26
2012 031 01 31 05 00 00  63495205200000.0     34      48015.469      -2926.444      -5528.059    -21.986     -0.030     47.185      0.809      1.878      0.635        2.25       3.01       3.26      15.81     399.30      32.00     -13.00      19.00     -10.00     -37.18       1.30     -36.94       3.99       1.26
2012 033 02 02 10 55 00  63495399300000.0     19      50647.117      -4608.732      -6615.879    -10.744      0.141     19.163      0.464      0.676      0.533        2.47      -0.27      -0.43       4.56     430.30     198.00    -154.00      44.00      -3.00     -19.30      -0.18     -17.70       0.43       0.35
2012 033 02 02 11 00 00  63495399600000.0     35      50355.676      -4729.156      -6455.170    -10.775      1.251     19.882      0.485      0.353      0.328        2.74       0.89      -0.30       4.63     435.20     212.00    -179.00      33.00      -2.00     -18.85      -0.13     -17.68       0.51       0.36
2012 035 02 04 16 00 00  63495590400000.0      3      60741.402       -383.672     -13111.546     -4.029    -14.398     36.664      2.968      1.953      2.458        0.72      -3.41       3.35       5.86     443.60     428.00    -374.00      54.00     -14.00     -30.96       1.48     -30.29       3.85      -0.25
2012 037 02 06 23 55 00  63495791700000.0      1      45313.398      -7906.173      -7798.578     -3.687     -2.223     12.252      0.000      0.000      0.000        4.59      -1.64       0.90       5.19     390.00      41.00      -2.00      39.00      -5.00     -20.34       0.35     -25.08       2.16      -0.52
2012 038 02 07 00 00 00  63495792000000.0     35      45093.770      -8004.547      -7716.223     -3.248     -2.584     11.646      0.258      0.387      0.217        3.30      -2.47      -2.29       5.36     394.10      49.00      -5.00      44.00      -5.00     -20.75      -0.90     -25.06       2.03      -0.52
2012 040 02 09 05 55 00  63495986100000.0     29      48011.609     -10150.616      -7819.231     -9.699     -4.253     18.564      0.120      0.192      0.143       -1.58       3.28       0.24       7.64     422.04      62.00      -7.00      55.00      -1.00     -21.71       0.08     -22.77      -1.63       0.08
2012 040 02 09 06 00 00  63495986400000.0     37      47629.676     -10297.275      -7618.537     -8.833     -4.129     18.096      0.298      0.155      0.099       -1.60       3.30       0.25       7.66     421.87      63.00      -7.00      56.00      -2.00     -22.54       0.09     -22.80      -1.67       0.09
2012 042 02 11 11 55 00  63496180500000.0     25      50353.859     -12182.426      -8194.666     -3.329     -0.959     20.467      0.084      0.065      0.042        0.83       2.12      -2.04       4.77     384.00      42.00     -29.00      14.00      -1.00     -16.24      -0.78     -13.91       0.20       0.21
2012 042 02 11 12 00 00  63496180800000.0     36      50017.230     -12271.840      -8019.467     -3.444     -1.121     20.867      0.206      0.164      0.260        1.13       2.89      -0.62       4.58     386.60      56.00     -40.00      16.00      -1.00     -16.02      -0.24     -13.91       0.25       0.20
2012 047 02 16 00 55 00  63496572900000.0      2      44509.703     -13756.245     -11521.151      2.050    -10.027     12.033      0.015      0.045      0.009        4.87      -6.71       2.99       5.64     358.00     171.00     -47.00     123.00     -38.00     -46.05       1.07     -46.87      10.22       0.09
2012 047 02 16 01 00 00  63496573200000.0     36      44278.227     -13833.656     -11415.906      1.303    -10.624     11.740      0.585      0.498      0.406        4.95      -6.61       2.99       5.44     357.90     165.00     -38.00     127.00     -37.00     -44.93       1.07     -46.62      10.29       0.12
2012 047 02 16 10 15 00  63496606500000.0     34      27502.799      48875.480     -44573.215    -30.407     18.490     12.304      4.784      3.350      4.906       -1.56       0.30       4.07      13.16     394.90      51.00     -21.00      29.00     -14.00     -37.52       1.60     -33.67       0.11       0.71
2012 047 02 16 10 20 00  63496606800000.0     72      27908.660      49020.004     -44871.859    -27.362     17.629     16.079      9.302      8.913      9.259       -1.64       0.36       4.00      11.92     395.30      97.00     -67.00      30.00     -12.00     -34.69       1.58     -33.66       0.18       0.71
