year,doy,month,day,hour,minute,second,epoch,count,x[km],y[km],z[km],bx[nT],by[nT],bz[nT],sdbx[nT],sdby[nT],sdbz[nT],imfbx[nT],imfby[nT],imfbz[nT],nsw[1/cm^3],vsw[km/s],ae[nT],al[nT],au[nT],symh[nT],symh*[nT],ey[mV/m],<symh*>[nT],<dsymh*_dt>[nT/h],<ey>[mV/m]
1995 001 01 01 00 30 03  62956139403000.0      1    -307282.969      51224.449     -29880.930    -12.700      0.700      2.700      0.000      0.000      0.000       -0.18       2.02      -0.93      17.90     312.20      32.99      -6.99      25.00      10.99     -15.49      -0.29      -8.12     -11.25       0.28
1995 001 01 01 00 45 03  62956140303000.0      1    -307346.719      50587.328     -30263.201    -13.300      0.900      3.000      0.000      0.000      0.000       -0.33       2.56      -1.19      17.56     312.68      32.99      -5.01      25.99      11.01     -15.29      -0.37      -9.08     -10.27       0.26
1995 001 01 01 01 00 03  62956141203000.0      1    -307346.719      49950.211     -30709.186    -13.700      1.000      2.800      0.000      0.000      0.000       -0.42       2.74      -1.69      17.27     313.10      37.03      -8.02      28.02      11.00     -15.14      -0.53      -9.96      -9.32       0.25
1995 001 01 01 01 15 03  62956142103000.0      1    -307346.719      49249.379     -31155.168    -13.900      1.300      2.900      0.000      0.000      0.000       -0.72       2.83      -0.85      18.13     314.00      38.03     -11.01      26.01      12.00     -14.99      -0.26     -10.77      -8.37       0.24
1995 001 01 01 01 30 03  62956143003000.0      1    -307346.719      48484.836     -31664.863    -14.200      1.600      2.600      0.000      0.000      0.000       -0.87       2.77      -0.75      18.72     315.00      39.98     -12.00      26.98      13.01     -14.63      -0.24     -11.50      -7.45       0.24
1995 001 01 01 01 45 03  62956143903000.0      1    -307410.406      47720.289     -32174.563    -14.600      1.900      2.500      0.000      0.000      0.000       -0.88       1.96      -0.05      20.51     315.19      35.04     -10.02      24.01      15.00     -14.26      -0.02     -12.16      -6.57       0.23
1995 001 01 01 02 00 03  62956144803000.0      1    -307410.406      46955.746     -32684.258    -15.500      1.900      2.600      0.000      0.000      0.000       -1.05       0.61       1.93      21.20     313.60      35.00     -10.00      24.99      16.00     -13.74       0.61     -12.75      -5.73       0.23
1995 001 01 01 02 15 03  62956145703000.0      1    -307410.406      46063.777     -33321.379    -15.700      1.300      2.800      0.000      0.000      0.000       -2.09       2.42       2.41      16.84     311.88      38.95      -9.05      28.90      12.99     -13.15       0.75     -13.29      -4.94       0.23
1995 001 01 01 02 30 03  62956146603000.0      1    -307410.406      45235.520     -33894.785    -15.900      1.500      1.800      0.000      0.000      0.000        0.01       3.70      -0.27      17.36     317.33      33.93     -15.94      16.99      14.00     -13.12      -0.08     -13.76      -4.21       0.23
1995 001 01 01 02 45 03  62956147503000.0      1    -307410.406      44343.555     -34531.906    -15.500      2.200      1.600      0.000      0.000      0.000       -1.88       1.43       0.42      16.66     321.24      35.00     -13.01      20.99      13.00     -13.69       0.14     -14.17      -3.54       0.23
1995 001 01 01 03 00 03  62956148403000.0      1    -307410.406      43387.871     -35105.316    -15.800      1.900      1.700      0.000      0.000      0.000       -3.16      -2.09       0.79      15.52     322.79      45.94     -14.96      28.99      10.99     -14.56       0.25     -14.52      -2.92       0.23
1995 001 01 01 03 15 03  62956149303000.0      1    -307410.406      42495.906     -35742.434    -15.700      2.100      1.200      0.000      0.000      0.000       -3.99      -2.27       0.77      15.46     320.96      43.03     -14.04      27.99       8.00     -16.81       0.24     -14.82      -2.36       0.23
1995 001 01 01 03 30 03  62956150203000.0      1    -307410.406      41476.516     -36379.555    -14.800      2.200      1.400      0.000      0.000      0.000       -4.01       2.50       1.68      15.38     313.18      34.98     -10.97      23.01       7.99     -16.19       0.52     -15.07      -1.85       0.22
1995 001 01 01 03 45 03  62956151103000.0      1    -307346.719      40457.121     -37016.672    -14.800      1.300      1.700      0.000      0.000      0.000       -3.96       2.40       1.84      15.37     311.60      28.99      -7.02      20.97       6.00     -17.67       0.57     -15.26      -1.39       0.22
1995 001 01 01 04 00 03  62956152003000.0      1    -307346.719      39437.730     -37653.793    -12.000      2.000     -0.200      0.000      0.000      0.000       -4.06       2.53       2.03      13.97     309.81      27.99      -9.99      17.00       5.00     -17.29       0.63     -15.41      -0.97       0.21
1995 001 01 01 04 15 03  62956152903000.0      1    -307346.719      38418.340     -38227.203     -8.900     -0.800      0.200      0.000      0.000      0.000       -3.98       2.58       1.96      14.50     311.90      31.00     -12.99      17.01       4.99     -17.84       0.61     -15.52      -0.61       0.20
