year,doy,month,day,hour,minute,second,epoch,count,x[km],y[km],z[km],bx[nT],by[nT],bz[nT],sdbx[nT],sdby[nT],sdbz[nT],imfbx[nT],imfby[nT],imfbz[nT],nsw[1/cm^3],vsw[km/s],ae[nT],al[nT],au[nT],symh[nT],symh*[nT],ey[mV/m],<symh*>[nT],<dsymh*_dt>[nT/h],<ey>[mV/m]
1996 001 01 01 04 00 01  62987688001000.0      1    -166925.453     -65049.953     -26886.463     -2.500      0.000      1.800      0.000      0.000      0.000        4.25      -1.40       3.17       5.98     387.50      13.00      -5.00       8.00      -8.00     -23.84       1.23     -23.27       1.43       0.56
1996 001 01 01 04 15 03  62987688903000.0      1    -166543.172     -65750.781     -26249.344      3.900      1.100      2.100      0.000      0.000      0.000        4.74      -1.48       2.03       5.65     390.80      10.99      -4.01       7.97      -8.00     -23.50       0.79     -23.18       1.33       0.67
1996 001 01 01 04 30 03  62987689803000.0      1    -165842.344     -66770.172     -25293.664      1.700      0.300      2.500      0.000      0.000      0.000        4.71       0.13       1.77       6.03     388.21      11.97      -4.99       6.98      -6.99     -23.09       0.69     -23.11       1.22       0.74
1996 001 01 01 04 45 03  62987690703000.0      1    -165141.516     -67916.992     -24274.271     -0.500     -0.500      1.800      0.000      0.000      0.000        3.95      -2.02       0.75       6.98     382.28      11.98      -4.01       7.97      -5.00     -22.58       0.29     -23.07       1.09       0.78
1996 001 01 01 05 00 03  62987691603000.0      1    -164504.391     -69000.094     -23254.881     -3.800     -1.100      1.800      0.000      0.000      0.000        3.84      -1.67       2.22       7.12     381.51      10.99      -4.01       6.98      -5.00     -22.71       0.85     -23.05       0.95       0.80
1996 001 01 01 05 15 03  62987692503000.0      1    -163803.547     -70019.492     -22235.488     -5.800     -2.100      1.700      0.000      0.000      0.000        3.52      -2.05       2.87       7.13     381.52      17.08      -6.01      11.07      -3.00     -21.15       1.09     -23.06       0.78       0.80
1996 001 01 01 05 30 03  62987693403000.0      1    -163039.016     -71038.883     -21152.385     -2.400     -0.500      1.900      0.000      0.000      0.000        4.09      -1.84       2.75       7.37     388.21      12.03      -4.99       7.03      -2.00     -20.97       1.07     -23.10       0.58       0.78
1996 001 01 01 05 45 03  62987694303000.0      1    -162338.172     -72058.273     -20069.281     -5.000     -1.100      2.500      0.000      0.000      0.000        3.89      -0.31       3.80       7.62     392.17      11.03      -4.00       7.03      -1.00     -20.68       1.49     -23.16       0.35       0.75
1996 001 01 01 06 00 03  62987695203000.0      1    -161637.359     -73077.664     -18986.176     -7.200     -2.400      3.000      0.000      0.000      0.000        3.23       1.58       2.76       7.87     387.43      13.99      -4.99       8.99      -1.99     -21.57       1.07     -23.23       0.08       0.72
1996 001 01 01 06 15 03  62987696103000.0      1    -160872.813     -73969.633     -17903.072     -7.400     -2.200      2.800      0.000      0.000      0.000        3.53      -0.10       3.50       8.23     388.78      14.08      -7.94       6.14       1.00     -19.72       1.36     -23.32      -0.22       0.68
1996 001 01 01 06 30 03  62987697003000.0      1    -160171.969     -74925.313     -16819.969    -10.600     -3.900      2.900      0.000      0.000      0.000        4.22      -1.95       3.92       9.25     387.59       9.04      -2.00       7.03       1.99     -20.08       1.52     -23.42      -0.55       0.65
1996 001 01 01 06 45 03  62987697903000.0      1    -159407.438     -75817.281     -15736.864     -4.300     -1.100      2.500      0.000      0.000      0.000        3.33      -3.53       2.52       8.53     388.39       9.02      -2.00       7.02       1.00     -20.04       0.98     -23.53      -0.91       0.62
