year,doy,month,day,hour,minute,second,epoch,count,x[km],y[km],z[km],bx[nT],by[nT],bz[nT],sdbx[nT],sdby[nT],sdbz[nT],imfbx[nT],imfby[nT],imfbz[nT],nsw[1/cm^3],vsw[km/s],ae[nT],al[nT],au[nT],symh[nT],symh*[nT],ey[mV/m],<symh*>[nT],<dsymh*_dt>[nT/h],<ey>[mV/m]
2014 001 01 01 07 05 00  63555779100000.0     53      22180.328       3957.757      25681.523     -0.207      1.146      7.120      0.238      0.170      0.217       -2.43       5.08      -3.27       7.30     366.40     119.00     -64.00      56.00     -12.00     -27.80      -1.19     -24.71      -0.09      -0.76
2014 001 01 01 07 10 00  63555779400000.0     73      21376.793       3275.175      25645.715      0.575      1.075      6.241      0.129      0.179      0.213       -2.59       5.26      -2.69       7.14     368.30     127.00     -60.00      67.00     -13.00     -28.51      -0.99     -24.74       0.02      -0.77
2014 001 01 01 07 15 00  63555779700000.0     72      20433.604       2485.185      25587.695      0.929      1.007      6.074      0.211      0.211      0.188       -2.62       5.19      -2.71       6.85     366.30     139.00     -61.00      78.00     -14.00     -28.83      -0.99     -24.77       0.12      -0.78
2014 001 01 01 07 20 00  63555780000000.0     73      19469.709       1690.725      25509.582      0.850      0.738      5.876      0.099      0.177      0.291       -2.20       5.39      -2.77       6.47     367.60     146.00     -66.00      80.00     -14.00     -28.40      -1.01     -24.80       0.22      -0.80
2014 001 01 01 07 25 00  63555780300000.0     73      18477.951        886.781      25408.904      1.339      0.713      5.616      0.122      0.200      0.089       -1.31       5.64      -1.95       6.34     372.20     155.00     -78.00      76.00     -14.00     -28.40      -0.72     -24.84       0.31      -0.82
2014 001 01 01 07 30 00  63555780600000.0     73      17464.600         79.431      25284.145      1.781      0.743      5.623      0.124      0.124      0.079       -1.20       5.50      -1.87       7.26     372.00     143.00     -81.00      62.00     -13.00     -28.83      -0.69     -24.87       0.38      -0.83
2014 001 01 01 07 35 00  63555780900000.0     72      16436.592       -724.991      25134.385      2.039      0.686      5.904      0.066      0.182      0.225       -1.88       4.90      -2.81       7.04     367.70     133.00     -80.00      53.00     -13.00     -28.37      -1.03     -24.91       0.44      -0.85
2014 001 01 01 07 40 00  63555781200000.0     73      15386.820      -1531.133      24956.627      2.192      0.590      5.641      0.084      0.157      0.189       -2.06       4.80      -3.21       6.89     368.80     141.00     -81.00      60.00     -13.00     -28.18      -1.18     -24.96       0.49      -0.87
2014 001 01 01 07 45 00  63555781500000.0     73      14307.870      -2343.507      24747.098      2.606      0.656      5.100      0.362      0.160      0.427       -1.89       5.03      -4.42       7.96     377.30     134.00     -87.00      46.00     -12.00     -29.23      -1.66     -25.01       0.53      -0.88
2014 001 01 01 07 50 00  63555781800000.0     72      13214.549      -3149.837      24506.277      3.452      0.721      5.365      0.224      0.224      0.253       -2.74       5.56      -3.93       8.57     378.70     131.00    -103.00      28.00     -11.00     -29.19      -1.48     -25.06       0.55      -0.90
